project_name,repository,file_path,line_number,usage_type,code_snippet,file_url
tacker,openstack/tacker,requirements.txt,13,"Other(""eventlet>=0.30.1 # MIT"")",eventlet>=0.30.1 # MIT,https://opendev.org/openstack/tacker/src/branch/master/requirements.txt
tacker,openstack/tacker,samples/free5gc/cnf/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py,17,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py
tacker,openstack/tacker,samples/free5gc/cnf/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py,150,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py
tacker,openstack/tacker,samples/free5gc/cnf/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py,153,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py
tacker,openstack/tacker,samples/free5gc/cnf/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py,157,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py
tacker,openstack/tacker,samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_on_vm_package/Scripts/kubernetes_mgmt_free5gc.py,14,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_on_vm_package/Scripts/kubernetes_mgmt_free5gc.py
tacker,openstack/tacker,samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_on_vm_package/Scripts/kubernetes_mgmt_free5gc.py,75,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_on_vm_package/Scripts/kubernetes_mgmt_free5gc.py
tacker,openstack/tacker,samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_on_vm_package/Scripts/kubernetes_mgmt_free5gc.py,78,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_on_vm_package/Scripts/kubernetes_mgmt_free5gc.py
tacker,openstack/tacker,samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_on_vm_package/Scripts/kubernetes_mgmt_free5gc.py,82,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_on_vm_package/Scripts/kubernetes_mgmt_free5gc.py
tacker,openstack/tacker,samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py,17,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py
tacker,openstack/tacker,samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py,150,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py
tacker,openstack/tacker,samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py,153,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py
tacker,openstack/tacker,samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py,157,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/cnf_on_vm/no_affinity/sample_free5gc_cnf_package/Scripts/free5gc_mgmt_cnf.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_nfvi_node/Scripts/free5gc_mgmt.py,14,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_nfvi_node/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_nfvi_node/Scripts/free5gc_mgmt.py,140,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_nfvi_node/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_nfvi_node/Scripts/free5gc_mgmt.py,143,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_nfvi_node/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_nfvi_node/Scripts/free5gc_mgmt.py,147,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_nfvi_node/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone/Scripts/free5gc_mgmt.py,14,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone/Scripts/free5gc_mgmt.py,140,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone/Scripts/free5gc_mgmt.py,143,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone/Scripts/free5gc_mgmt.py,147,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone_old/Scripts/free5gc_mgmt.py,14,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone_old/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone_old/Scripts/free5gc_mgmt.py,140,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone_old/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone_old/Scripts/free5gc_mgmt.py,143,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone_old/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone_old/Scripts/free5gc_mgmt.py,147,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/Affinity_Anti-Affinity/VNF/sample_free5gc_vnf_package_scope_zone_old/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/change_ext_conn/Scripts/free5gc_mgmt.py,14,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/change_ext_conn/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/change_ext_conn/Scripts/free5gc_mgmt.py,140,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/change_ext_conn/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/change_ext_conn/Scripts/free5gc_mgmt.py,143,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/change_ext_conn/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/change_ext_conn/Scripts/free5gc_mgmt.py,147,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/change_ext_conn/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/sample_free5gc_vnf_package/Scripts/free5gc_mgmt.py,14,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/sample_free5gc_vnf_package/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/sample_free5gc_vnf_package/Scripts/free5gc_mgmt.py,140,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/sample_free5gc_vnf_package/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/sample_free5gc_vnf_package/Scripts/free5gc_mgmt.py,143,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/sample_free5gc_vnf_package/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/free5gc/vnf/sample_free5gc_vnf_package/Scripts/free5gc_mgmt.py,147,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/free5gc/vnf/sample_free5gc_vnf_package/Scripts/free5gc_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubernetes_mgmt.py,16,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubernetes_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubernetes_mgmt.py,91,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubernetes_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubernetes_mgmt.py,94,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubernetes_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubernetes_mgmt.py,98,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubernetes_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubespray/cnf_nodeport_setting/cnf_nodeport_mgmt.py,20,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubespray/cnf_nodeport_setting/cnf_nodeport_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubespray/cnf_nodeport_setting/cnf_nodeport_mgmt.py,133,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubespray/cnf_nodeport_setting/cnf_nodeport_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubespray/cnf_nodeport_setting/cnf_nodeport_mgmt.py,136,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubespray/cnf_nodeport_setting/cnf_nodeport_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubespray/cnf_nodeport_setting/cnf_nodeport_mgmt.py,140,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubespray/cnf_nodeport_setting/cnf_nodeport_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py,21,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py,306,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py,309,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py,313,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py,835,"Other(""eventlet.Timeout"")","with eventlet.Timeout(K8S_INSTALL_TIMEOUT, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py,845,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/kubespray/kubespray_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/private_registry_mgmt.py,19,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/private_registry_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/private_registry_mgmt.py,96,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/private_registry_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/private_registry_mgmt.py,99,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/private_registry_mgmt.py
tacker,openstack/tacker,samples/mgmt_driver/kubernetes/private_registry_mgmt.py,104,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/samples/mgmt_driver/kubernetes/private_registry_mgmt.py
tacker,openstack/tacker,setup.cfg,45,"Other(""eventlet.tacker_server"")",tacker-server = tacker.cmd.eventlet.tacker_server:main,https://opendev.org/openstack/tacker/src/branch/master/setup.cfg
tacker,openstack/tacker,setup.cfg,46,"Other(""eventlet.conductor"")",tacker-conductor = tacker.cmd.eventlet.conductor:main,https://opendev.org/openstack/tacker/src/branch/master/setup.cfg
tacker,openstack/tacker,tacker/agent/linux/utils.py,19,Import,from eventlet.green import subprocess,https://opendev.org/openstack/tacker/src/branch/master/tacker/agent/linux/utils.py
tacker,openstack/tacker,tacker/agent/linux/utils.py,20,Import,from eventlet import greenthread,https://opendev.org/openstack/tacker/src/branch/master/tacker/agent/linux/utils.py
tacker,openstack/tacker,tacker/cmd/eventlet/__init__.py,15,Import,from tacker.common import eventlet_utils,https://opendev.org/openstack/tacker/src/branch/master/tacker/cmd/eventlet/__init__.py
tacker,openstack/tacker,tacker/cmd/eventlet/__init__.py,17,"Other(""eventlet_utils.monkey_patch()"")",eventlet_utils.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/tacker/cmd/eventlet/__init__.py
tacker,openstack/tacker,tacker/common/eventlet_utils.py,18,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/tacker/common/eventlet_utils.py
tacker,openstack/tacker,tacker/common/eventlet_utils.py,23,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/tacker/common/eventlet_utils.py
tacker,openstack/tacker,tacker/common/rpc.py,210,"Other(""'eventlet', serializer,"")","'eventlet', serializer,",https://opendev.org/openstack/tacker/src/branch/master/tacker/common/rpc.py
tacker,openstack/tacker,tacker/common/utils.py,33,Import,from eventlet.green import subprocess,https://opendev.org/openstack/tacker/src/branch/master/tacker/common/utils.py
tacker,openstack/tacker,tacker/common/utils.py,43,Import,from eventlet import sleep,https://opendev.org/openstack/tacker/src/branch/master/tacker/common/utils.py
tacker,openstack/tacker,tacker/common/utils.py,293,"Other(""\""\""\""Prevent eventlet thread starvation during itera"")","""""""Prevent eventlet thread starvation during iteration",https://opendev.org/openstack/tacker/src/branch/master/tacker/common/utils.py
tacker,openstack/tacker,tacker/common/utils.py,296,"Other(""iteration. This can prevent eventlet thread starva"")",iteration. This can prevent eventlet thread starvation.,https://opendev.org/openstack/tacker/src/branch/master/tacker/common/utils.py
tacker,openstack/tacker,tacker/common/utils.py,311,"Other(""\""\""\""Prevent eventlet thread starvationafter each re"")","""""""Prevent eventlet thread starvationafter each read operation.",https://opendev.org/openstack/tacker/src/branch/master/tacker/common/utils.py
tacker,openstack/tacker,tacker/common/utils.py,314,"Other(""after each read. This can prevent eventlet thread "")",after each read. This can prevent eventlet thread starvation.,https://opendev.org/openstack/tacker/src/branch/master/tacker/common/utils.py
tacker,openstack/tacker,tacker/common/utils.py,507,"Other(""\""\""\""An eventlet thread friendly class for reading i"")","""""""An eventlet thread friendly class for reading in image data.",https://opendev.org/openstack/tacker/src/branch/master/tacker/common/utils.py
tacker,openstack/tacker,tacker/common/utils.py,511,"Other(""one image being uploaded/downloaded this prevents "")",one image being uploaded/downloaded this prevents eventlet thread,https://opendev.org/openstack/tacker/src/branch/master/tacker/common/utils.py
tacker,openstack/tacker,tacker/nfvo/nfvo_plugin.py,19,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/tacker/nfvo/nfvo_plugin.py
tacker,openstack/tacker,tacker/nfvo/nfvo_plugin.py,63,Pool,self._pool = eventlet.GreenPool(),https://opendev.org/openstack/tacker/src/branch/master/tacker/nfvo/nfvo_plugin.py
tacker,openstack/tacker,tacker/sol_refactored/infra_drivers/openstack/openstack.py,26,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/tacker/sol_refactored/infra_drivers/openstack/openstack.py
tacker,openstack/tacker,tacker/sol_refactored/infra_drivers/openstack/openstack.py,139,Sleep,eventlet.sleep(timeout),https://opendev.org/openstack/tacker/src/branch/master/tacker/sol_refactored/infra_drivers/openstack/openstack.py
tacker,openstack/tacker,tacker/vnfm/infra_drivers/kubernetes/helm/helm_client.py,19,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/tacker/vnfm/infra_drivers/kubernetes/helm/helm_client.py
tacker,openstack/tacker,tacker/vnfm/infra_drivers/kubernetes/helm/helm_client.py,51,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/tacker/src/branch/master/tacker/vnfm/infra_drivers/kubernetes/helm/helm_client.py
tacker,openstack/tacker,tacker/vnfm/infra_drivers/kubernetes/helm/helm_client.py,54,"Other(""eventlet.Timeout"")","with eventlet.Timeout(timeout, True):",https://opendev.org/openstack/tacker/src/branch/master/tacker/vnfm/infra_drivers/kubernetes/helm/helm_client.py
tacker,openstack/tacker,tacker/vnfm/infra_drivers/kubernetes/helm/helm_client.py,58,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/tacker/src/branch/master/tacker/vnfm/infra_drivers/kubernetes/helm/helm_client.py
tacker,openstack/tacker,tacker/vnfm/infra_drivers/openstack/openstack.py,18,Import,import eventlet,https://opendev.org/openstack/tacker/src/branch/master/tacker/vnfm/infra_drivers/openstack/openstack.py
tacker,openstack/tacker,tacker/vnfm/infra_drivers/openstack/openstack.py,57,"Other(""eventlet.monkey_patch"")",eventlet.monkey_patch(time=True),https://opendev.org/openstack/tacker/src/branch/master/tacker/vnfm/infra_drivers/openstack/openstack.py
tacker,openstack/tacker,tacker/vnfm/infra_drivers/openstack/openstack.py,231,"Other(""eventlet.timeout"")","with eventlet.timeout.Timeout(USER_DATA_TIMEOUT, False):",https://opendev.org/openstack/tacker/src/branch/master/tacker/vnfm/infra_drivers/openstack/openstack.py
tacker,openstack/tacker,tacker/wsgi.py,30,Wsgi,import eventlet.wsgi,https://opendev.org/openstack/tacker/src/branch/master/tacker/wsgi.py
tacker,openstack/tacker,tacker/wsgi.py,171,Wsgi,eventlet.wsgi.MAX_HEADER_LINE = CONF.max_header_line,https://opendev.org/openstack/tacker/src/branch/master/tacker/wsgi.py
tacker,openstack/tacker,tacker/wsgi.py,172,Pool,self.pool = eventlet.GreenPool(threads),https://opendev.org/openstack/tacker/src/branch/master/tacker/wsgi.py
tacker,openstack/tacker,tacker/wsgi.py,226,Listen,"sock = eventlet.listen(bind_addr,",https://opendev.org/openstack/tacker/src/branch/master/tacker/wsgi.py
tacker,openstack/tacker,tacker/wsgi.py,235,Sleep,eventlet.sleep(0.1),https://opendev.org/openstack/tacker/src/branch/master/tacker/wsgi.py
tacker,openstack/tacker,tacker/wsgi.py,288,Wsgi,"eventlet.wsgi.server(socket, application, custom_pool=self.pool,",https://opendev.org/openstack/tacker/src/branch/master/tacker/wsgi.py
taskflow,openstack/taskflow,README.rst,45,"Other(""you want to use the feature in question (`eventlet"")",you want to use the feature in question (`eventlet`_ or the worker based engine,https://opendev.org/openstack/taskflow/src/branch/master/README.rst
taskflow,openstack/taskflow,README.rst,72,"Other(""eventlet.net"")",.. _eventlet: http://eventlet.net/,https://opendev.org/openstack/taskflow/src/branch/master/README.rst
taskflow,openstack/taskflow,doc/source/user/engines.rst,154,"Other(""If eventlet is used then this engine will not bloc"")",If eventlet is used then this engine will not block other threads,https://opendev.org/openstack/taskflow/src/branch/master/doc/source/user/engines.rst
taskflow,openstack/taskflow,doc/source/user/engines.rst,155,"Other(""from running as eventlet automatically creates a i"")",from running as eventlet automatically creates a implicit co-routine,https://opendev.org/openstack/taskflow/src/branch/master/doc/source/user/engines.rst
taskflow,openstack/taskflow,doc/source/user/engines.rst,157,"Other(""eventlet.net"")",`eventlet <http://eventlet.net/>`_ and,https://opendev.org/openstack/taskflow/src/branch/master/doc/source/user/engines.rst
taskflow,openstack/taskflow,doc/source/user/jobs.rst,269,"Other(""when your program uses eventlet and you want to in"")",when your program uses eventlet and you want to instruct kazoo to use an,https://opendev.org/openstack/taskflow/src/branch/master/doc/source/user/jobs.rst
taskflow,openstack/taskflow,doc/source/user/jobs.rst,270,"Other(""eventlet compatible handler."")",eventlet compatible handler.,https://opendev.org/openstack/taskflow/src/branch/master/doc/source/user/jobs.rst
taskflow,openstack/taskflow,doc/source/user/utils.rst,24,"Other("".. automodule:: taskflow.utils.eventlet_utils"")",.. automodule:: taskflow.utils.eventlet_utils,https://opendev.org/openstack/taskflow/src/branch/master/doc/source/user/utils.rst
taskflow,openstack/taskflow,setup.cfg,71,"Other(""eventlet ="")",eventlet =,https://opendev.org/openstack/taskflow/src/branch/master/setup.cfg
taskflow,openstack/taskflow,setup.cfg,72,"Other(""eventlet>=0.18.2 # MIT"")",eventlet>=0.18.2 # MIT,https://opendev.org/openstack/taskflow/src/branch/master/setup.cfg
taskflow,openstack/taskflow,taskflow/conductors/backends/impl_executor.py,90,"Other(""an eventlet *green* event works better for the con"")","an eventlet *green* event works better for the conductor user).""""""",https://opendev.org/openstack/taskflow/src/branch/master/taskflow/conductors/backends/impl_executor.py
taskflow,openstack/taskflow,taskflow/engines/__init__.py,17,Import,from oslo_utils import eventletutils as _eventletutils,https://opendev.org/openstack/taskflow/src/branch/master/taskflow/engines/__init__.py
taskflow,openstack/taskflow,taskflow/engines/__init__.py,22,"Other(""_eventletutils.warn_eventlet_not_patched("")",_eventletutils.warn_eventlet_not_patched(,https://opendev.org/openstack/taskflow/src/branch/master/taskflow/engines/__init__.py
taskflow,openstack/taskflow,taskflow/engines/action_engine/executor.py,226,"Other(""is more of a guess/somewhat arbitrary, but it does"")","is more of a guess/somewhat arbitrary, but it does match what the eventlet",https://opendev.org/openstack/taskflow/src/branch/master/taskflow/engines/action_engine/executor.py
taskflow,openstack/taskflow,taskflow/engines/action_engine/executor.py,227,"Other(""greenpool default size is (so at least it's consis"")",greenpool default size is (so at least it's consistent with what eventlet,https://opendev.org/openstack/taskflow/src/branch/master/taskflow/engines/action_engine/executor.py
taskflow,openstack/taskflow,taskflow/examples/hello_world.py,83,Import,import eventlet as _eventlet  # noqa,https://opendev.org/openstack/taskflow/src/branch/master/taskflow/examples/hello_world.py
taskflow,openstack/taskflow,taskflow/examples/hello_world.py,88,"Other(""print(\""-- Running in parallel using eventlet --\"")"")","print(""-- Running in parallel using eventlet --"")",https://opendev.org/openstack/taskflow/src/branch/master/taskflow/examples/hello_world.py
taskflow,openstack/taskflow,taskflow/examples/jobboard_produce_consume_colors.py,154,Import,from taskflow.utils import eventlet_utils as _eu  # noqa,https://opendev.org/openstack/taskflow/src/branch/master/taskflow/examples/jobboard_produce_consume_colors.py
taskflow,openstack/taskflow,taskflow/examples/jobboard_produce_consume_colors.py,156,Import,import eventlet as _eventlet  # noqa,https://opendev.org/openstack/taskflow/src/branch/master/taskflow/examples/jobboard_produce_consume_colors.py
taskflow,openstack/taskflow,taskflow/persistence/backends/impl_sqlalchemy.py,34,Import,from taskflow.utils import eventlet_utils,https://opendev.org/openstack/taskflow/src/branch/master/taskflow/persistence/backends/impl_sqlalchemy.py
taskflow,openstack/taskflow,taskflow/persistence/backends/impl_sqlalchemy.py,139,MonkeyPatch,"If we use eventlet.monkey_patch(), eventlet.greenthread.sleep(0) will",https://opendev.org/openstack/taskflow/src/branch/master/taskflow/persistence/backends/impl_sqlalchemy.py
taskflow,openstack/taskflow,taskflow/persistence/backends/impl_sqlalchemy.py,144,"Other(""implemented by C libraries that eventlet cannot mo"")",implemented by C libraries that eventlet cannot monkey patch.,https://opendev.org/openstack/taskflow/src/branch/master/taskflow/persistence/backends/impl_sqlalchemy.py
